price,bedrooms,geometry
325000.0,3.0,POINT (-122.29 47.5585)
615000.0,3.0,POINT (-122.291 47.5898)
310000.0,3.0,POINT (-122.341 47.3074)
340000.0,4.0,POINT (-122.232 47.7311)
562500.0,2.0,POINT (-122.345 47.6574)
447000.0,2.0,POINT (-122.375 47.638)
2450000.0,7.0,POINT (-122.227 47.6183)
250000.0,4.0,POINT (-122.284 47.3781)
633000.0,4.0,POINT (-122.043 47.6247)
310000.0,3.0,POINT (-122.295 47.7161)
439000.0,2.0,POINT (-121.719 47.4821)
470000.0,3.0,POINT (-122.004 47.5477)
270000.0,3.0,POINT (-122.207 47.2837)
299500.0,3.0,POINT (-122.303 47.2622)
227000.0,3.0,POINT (-122.275 47.3733)
735000.0,4.0,POINT (-122.256 47.5188)
537000.0,3.0,POINT (-122.288 47.7394)
699000.0,4.0,POINT (-122.168 47.6401)
330000.0,2.0,POINT (-122.325 47.6979)
229000.0,3.0,POINT (-122.324 47.473)
200000.0,3.0,POINT (-122.27 47.5045)
522500.0,3.0,POINT (-122.105 47.623)
1295000.0,3.0,POINT (-122.407 47.6389)
2000000.0,3.0,POINT (-122.278 47.7175)
200000.0,2.0,POINT (-122.105 47.442)
352000.0,3.0,POINT (-122.178 47.7189)
855000.0,4.0,POINT (-122.267 47.6774)
267000.0,3.0,POINT (-122.315 47.3771)
484000.0,2.0,POINT (-122.291 47.6624)
402000.0,4.0,POINT (-122.152 47.3845)
905000.0,4.0,POINT (-122.295 47.6027)
274000.0,4.0,POINT (-122.215 47.3736)
475000.0,3.0,POINT (-122.051 47.3412)
1535000.0,4.0,POINT (-122.275 47.677)
628000.0,4.0,POINT (-122.289 47.6034)
675000.0,6.0,POINT (-122.385 47.5062)
429900.0,4.0,POINT (-122.048 47.3862)
260000.0,3.0,POINT (-122.331 47.4294)
690000.0,3.0,POINT (-122.281 47.6348)
1081000.0,4.0,POINT (-122.227 47.5458)
360000.0,4.0,POINT (-122.293 47.2721)
499000.0,3.0,POINT (-122.376 47.6808)
159000.0,3.0,POINT (-122.223 47.4806)
430000.0,3.0,POINT (-122.351 47.749)
1050000.0,5.0,POINT (-122.207 47.6409)
725000.0,5.0,POINT (-122.273 47.7603)
150000.0,3.0,POINT (-122.316 47.5112)
840000.0,4.0,POINT (-122.153 47.5616)
499000.0,4.0,POINT (-122.058 47.3696)
285000.0,3.0,POINT (-122.353 47.5351)
340000.0,4.0,POINT (-122.316 47.3908)
405100.0,4.0,POINT (-122.328 47.7598)
464000.0,3.0,POINT (-122.038 47.6834)
723000.0,4.0,POINT (-122.192 47.6076)
430000.0,8.0,POINT (-122.131 47.4786)
645000.0,3.0,POINT (-122.392 47.58)
1580000.0,4.0,POINT (-122.214 47.6354)
925000.0,5.0,POINT (-122.307 47.6754)
759000.0,4.0,POINT (-122.333 47.6695)
690000.0,4.0,POINT (-122.38 47.6945)
358800.0,4.0,POINT (-122.201 47.4204)
683000.0,5.0,POINT (-122.287 47.6197)
650000.0,3.0,POINT (-122.337 47.6595)
288000.0,5.0,POINT (-122.223 47.3098)
209950.0,3.0,POINT (-122.197 47.2857)
939000.0,3.0,POINT (-122.397 47.5476)
320000.0,3.0,POINT (-122.298 47.5498)
283748.0,3.0,POINT (-122.387 47.2998)
370000.0,3.0,POINT (-122.208 47.774)
399950.0,4.0,POINT (-122.062 47.3493)
360000.0,5.0,POINT (-122.144 47.4332)
365000.0,2.0,POINT (-122.386 47.5146)
396900.0,3.0,POINT (-122.307 47.6943)
321000.0,3.0,POINT (-122.256 47.3371)
245000.0,3.0,POINT (-122.182 47.3702)
502000.0,2.0,POINT (-122.392 47.5256)
257000.0,4.0,POINT (-122.37 47.2946)
423000.0,4.0,POINT (-122.203 47.7129)
485000.0,4.0,POINT (-122.116 47.6019)
500000.0,4.0,POINT (-122.143 47.4877)
442000.0,2.0,POINT (-122.38 47.5677)
475000.0,3.0,POINT (-122.327 47.666)
625000.0,4.0,POINT (-122.257 47.7685)
194000.0,3.0,POINT (-122.249 47.4945)
410000.0,3.0,POINT (-122.052 47.62)
1034500.0,4.0,POINT (-122.192 47.6336)
490000.0,4.0,POINT (-121.89 47.5389)
348500.0,4.0,POINT (-122.218 47.7205)
380000.0,3.0,POINT (-122.346 47.6506)
660000.0,3.0,POINT (-122.314 47.6102)
525000.0,3.0,POINT (-122.268 47.6706)
235000.0,3.0,POINT (-122.206 47.3056)
1210000.0,4.0,POINT (-121.856 47.5348)
397950.0,4.0,POINT (-122.335 47.7635)
268000.0,3.0,POINT (-122.202 47.284)
525000.0,3.0,POINT (-122.266 47.5554)
549950.0,3.0,POINT (-122.223 47.7557)
370000.0,3.0,POINT (-122.185 47.6709)
299000.0,4.0,POINT (-122.299 47.2774)
715000.0,6.0,POINT (-122.362 47.6728)
430000.0,4.0,POINT (-122.186 47.7207)
345000.0,3.0,POINT (-122.168 47.4338)
1600000.0,3.0,POINT (-122.373 47.724)
534640.0,3.0,POINT (-122.159 47.736)
1225000.0,3.0,POINT (-122.371 47.6463)
351000.0,4.0,POINT (-122.171 47.3982)
745000.0,4.0,POINT (-122.168 47.6351)
320000.0,2.0,POINT (-122.378 47.5421)
555700.0,3.0,POINT (-122.127 47.5888)
690000.0,4.0,POINT (-122.114 47.7547)
449000.0,3.0,POINT (-122.286 47.7564)
308500.0,2.0,POINT (-122.328 47.7352)
340000.0,4.0,POINT (-122.185 47.3831)
937750.0,4.0,POINT (-122.304 47.6753)
725126.0,4.0,POINT (-122.143 47.5273)
135000.0,3.0,POINT (-122.275 47.494)
635000.0,4.0,POINT (-122.29 47.7118)
245500.0,2.0,POINT (-122.198 47.7644)
230000.0,6.0,POINT (-122.252 47.2668)
1770000.0,3.0,POINT (-122.212 47.6199)
425000.0,5.0,POINT (-122.341 47.7543)
220000.0,2.0,POINT (-122.313 47.705)
370000.0,3.0,POINT (-122.304 47.7522)
390000.0,3.0,POINT (-122.11 47.4837)
239000.0,3.0,POINT (-122.162 47.364)
345000.0,4.0,POINT (-122.131 47.4512)
289000.0,3.0,POINT (-122.173 47.3558)
285000.0,5.0,POINT (-122.312 47.3668)
147400.0,3.0,POINT (-122.346 47.4842)
600000.0,2.0,POINT (-122.301 47.6393)
245000.0,3.0,POINT (-122.224 47.4911)
520000.0,3.0,POINT (-122.224 47.4911)
352500.0,3.0,POINT (-121.76 47.5336)
448000.0,5.0,POINT (-122.057 47.3832)
270000.0,4.0,POINT (-122.282 47.3662)
872500.0,3.0,POINT (-122.35 47.6334)
2152500.0,4.0,POINT (-122.406 47.6388)
225000.0,3.0,POINT (-122.32 47.4962)
735000.0,4.0,POINT (-122.375 47.6505)
375000.0,3.0,POINT (-122.197 47.7253)
169000.0,3.0,POINT (-122.286 47.3731)
279950.0,3.0,POINT (-122.286 47.3731)
1950000.0,4.0,POINT (-122.21 47.6042)
310000.0,3.0,POINT (-122.288 47.5419)
975000.0,4.0,POINT (-122.154 47.6337)
650000.0,10.0,POINT (-122.175 47.5705)
930000.0,2.0,POINT (-122.347 47.6305)
412000.0,4.0,POINT (-122.363 47.5688)
225000.0,3.0,POINT (-122.256 47.4902)
507000.0,3.0,POINT (-122.337 47.7174)
1755000.0,4.0,POINT (-122.378 47.7469)
230000.0,3.0,POINT (-122.038 47.3839)
316000.0,1.0,POINT (-121.768 47.4506)
616200.0,5.0,POINT (-121.885 47.5202)
509900.0,3.0,POINT (-122.049 47.6546)
370000.0,4.0,POINT (-122.162 47.4237)
619100.0,3.0,POINT (-122.17 47.6999)
805000.0,3.0,POINT (-122.372 47.4534)
612125.0,2.0,POINT (-122.374 47.6517)
350000.0,2.0,POINT (-122.3 47.6761)
225000.0,2.0,POINT (-122.195 47.4312)
335000.0,3.0,POINT (-122.151 47.3449)
972800.0,5.0,POINT (-122.157 47.5198)
500000.0,3.0,POINT (-122.061 47.6745)
2200000.0,4.0,POINT (-122.289 47.6264)
415000.0,3.0,POINT (-122.115 47.6219)
399000.0,3.0,POINT (-122.356 47.5529)
376000.0,2.0,POINT (-122.394 47.6575)
340000.0,3.0,POINT (-122.393 47.5371)
490000.0,5.0,POINT (-122.16 47.4955)
374000.0,4.0,POINT (-122.185 47.4858)
852000.0,4.0,POINT (-122.308 47.6854)
473000.0,3.0,POINT (-122.029 47.6188)
540000.0,3.0,POINT (-122.03 47.5521)
431000.0,2.0,POINT (-122.29 47.7499)
435000.0,4.0,POINT (-122.315 47.7722)
1051000.0,4.0,POINT (-122.104 47.6164)
450000.0,3.0,POINT (-122.387 47.5826)
157500.0,3.0,POINT (-122.249 47.4963)
244000.0,3.0,POINT (-122.365 47.3155)
550000.0,3.0,POINT (-122.195 47.7528)
975000.0,4.0,POINT (-121.972 47.633)
426500.0,4.0,POINT (-122.011 47.399)
350000.0,3.0,POINT (-122.288 47.575)
615000.0,3.0,POINT (-122.288 47.575)
542000.0,3.0,POINT (-122.101 47.7148)
710000.0,4.0,POINT (-122.348 47.6428)
289950.0,3.0,POINT (-122.272 47.3196)
1900000.0,4.0,POINT (-122.219 47.6185)
528000.0,2.0,POINT (-122.384 47.6805)
471000.0,2.0,POINT (-122.384 47.6779)
250000.0,4.0,POINT (-122.286 47.2601)
155000.0,3.0,POINT (-122.331 47.3284)
515000.0,4.0,POINT (-122.363 47.7243)
336600.0,3.0,POINT (-122.033 47.3618)
915000.0,3.0,POINT (-122.354 47.6339)
350000.0,2.0,POINT (-122.235 47.7065)
1300000.0,4.0,POINT (-122.227 47.6245)
175000.0,3.0,POINT (-122.291 47.3377)
545000.0,2.0,POINT (-122.392 47.6844)
475000.0,4.0,POINT (-122.26 47.5099)
390000.0,2.0,POINT (-122.157 47.499)
645000.0,4.0,POINT (-121.973 47.7306)
410000.0,3.0,POINT (-122.278 47.7573)
480000.0,4.0,POINT (-121.802 47.4817)
725000.0,3.0,POINT (-122.288 47.5981)
1150000.0,6.0,POINT (-122.003 47.5622)
300000.0,2.0,POINT (-122.322 47.7461)
752000.0,4.0,POINT (-122.261 47.5483)
585000.0,4.0,POINT (-121.997 47.5503)
678700.0,3.0,POINT (-122.179 47.6669)
603000.0,4.0,POINT (-122.058 47.6386)
715000.0,3.0,POINT (-122.399 47.6989)
1395000.0,4.0,POINT (-122.117 47.7448)
1085000.0,3.0,POINT (-122.224 47.7049)
467500.0,2.0,POINT (-122.391 47.5496)
359000.0,3.0,POINT (-122.335 47.7237)
745000.0,4.0,POINT (-122.405 47.58)
450000.0,3.0,POINT (-122.111 47.3549)
935000.0,3.0,POINT (-122.35 47.6384)
615000.0,3.0,POINT (-122.016 47.5456)
1031000.0,3.0,POINT (-122.171 47.6642)
283500.0,4.0,POINT (-122.191 47.3191)
340000.0,2.0,POINT (-122.369 47.7042)
370000.0,4.0,POINT (-122.274 47.4449)
1150000.0,3.0,POINT (-122.127 47.5642)
265000.0,4.0,POINT (-122.208 47.4139)
480000.0,4.0,POINT (-122.303 47.6109)
667500.0,3.0,POINT (-122.309 47.6841)
1398000.0,3.0,POINT (-122.199 47.5845)
2300000.0,7.0,POINT (-122.208 47.6221)
465000.0,3.0,POINT (-122.354 47.4608)
192500.0,1.0,POINT (-121.984 47.2163)
345000.0,3.0,POINT (-122.379 47.5116)
439800.0,3.0,POINT (-122.132 47.6023)
468000.0,4.0,POINT (-122.199 47.7633)
775000.0,4.0,POINT (-122.19 47.6608)
684680.0,4.0,POINT (-122.123 47.6518)
910000.0,4.0,POINT (-122.098 47.7173)
3640900.0,4.0,POINT (-122.241 47.6409)
375000.0,3.0,POINT (-122.23 47.7595)
250000.0,3.0,POINT (-122.302 47.2827)
3065000.0,5.0,POINT (-122.362 47.6303)
442500.0,4.0,POINT (-122.198 47.7328)
900000.0,3.0,POINT (-122.139 47.2604)
699000.0,3.0,POINT (-122.401 47.6735)
360000.0,4.0,POINT (-122.279 47.3182)
1675000.0,4.0,POINT (-122.012 47.603)
675000.0,5.0,POINT (-122.165 47.677)
345000.0,2.0,POINT (-122.355 47.7064)
229000.0,4.0,POINT (-122.363 47.5457)
300000.0,3.0,POINT (-122.461 47.3719)
392500.0,3.0,POINT (-122.375 47.6957)
552000.0,3.0,POINT (-122.384 47.6797)
457000.0,2.0,POINT (-122.317 47.7038)
518000.0,4.0,POINT (-121.97 47.7334)
237000.0,3.0,POINT (-122.193 47.4097)
399950.0,3.0,POINT (-121.742 47.5378)
605000.0,3.0,POINT (-122.296 47.7537)
295000.0,4.0,POINT (-122.186 47.4079)
513000.0,4.0,POINT (-122.218 47.7283)
772500.0,4.0,POINT (-122.161 47.6874)
765000.0,4.0,POINT (-122.161 47.6874)
696950.0,4.0,POINT (-122.396 47.6865)
329000.0,3.0,POINT (-122.249 47.5065)
339999.0,3.0,POINT (-122.17 47.3257)
364500.0,3.0,POINT (-122.31 47.7317)
607500.0,5.0,POINT (-122.384 47.648)
550000.0,3.0,POINT (-122.199 47.6855)
479900.0,4.0,POINT (-122.229 47.7438)
1120280.0,4.0,POINT (-122.369 47.6362)
192000.0,2.0,POINT (-122.336 47.438)
250000.0,3.0,POINT (-122.09 47.3653)
340000.0,3.0,POINT (-121.964 47.635)
340000.0,3.0,POINT (-122.372 47.5102)
635250.0,3.0,POINT (-122.194 47.5904)
324800.0,2.0,POINT (-122.302 47.5492)
78000.0,2.0,POINT (-122.28 47.4739)
400000.0,4.0,POINT (-122.247 47.7438)
640500.0,3.0,POINT (-122.384 47.5305)
570000.0,3.0,POINT (-122.272 47.7657)
1330000.0,3.0,POINT (-122.369 47.6308)
330490.0,3.0,POINT (-122.138 47.4431)
325000.0,3.0,POINT (-122.023 47.3777)
335000.0,3.0,POINT (-122.023 47.3777)
314000.0,5.0,POINT (-122.282 47.4468)
625000.0,4.0,POINT (-122.312 47.6887)
809000.0,3.0,POINT (-122.146 47.659)
535000.0,3.0,POINT (-122.124 47.4688)
275000.0,5.0,POINT (-122.28 47.4364)
358000.0,4.0,POINT (-122.159 47.4475)
297975.0,3.0,POINT (-122.304 47.4944)
492000.0,2.0,POINT (-122.092 47.4801)
210000.0,2.0,POINT (-122.359 47.4662)
622500.0,3.0,POINT (-122.376 47.5714)
550000.0,3.0,POINT (-122.324 47.6355)
190000.0,3.0,POINT (-122.183 47.4559)
340000.0,4.0,POINT (-122.349 47.3148)
678000.0,3.0,POINT (-122.128 47.7043)
275000.0,5.0,POINT (-122.218 47.3896)
493000.0,3.0,POINT (-122.298 47.6138)
147000.0,3.0,POINT (-122.279 47.4971)
334000.0,3.0,POINT (-122.167 47.349)
605000.0,4.0,POINT (-122.116 47.5959)
365000.0,3.0,POINT (-122.16 47.3343)
345000.0,3.0,POINT (-122.125 47.474)
999000.0,3.0,POINT (-122.374 47.7608)
470000.0,2.0,POINT (-122.366 47.6876)
599000.0,5.0,POINT (-122.037 47.5951)
255000.0,3.0,POINT (-122.09 47.3815)
295000.0,4.0,POINT (-122.166 47.3926)
550000.0,4.0,POINT (-122.183 47.3423)
1305000.0,5.0,POINT (-122.327 47.6754)
225000.0,2.0,POINT (-122.227 47.495)
520000.0,4.0,POINT (-122.325 47.3648)
345000.0,3.0,POINT (-122.355 47.7151)
475000.0,4.0,POINT (-122.354 47.715)
497500.0,5.0,POINT (-122.126 47.6111)
649500.0,3.0,POINT (-122.03 47.4257)
734500.0,4.0,POINT (-122.107 47.7042)
276000.0,3.0,POINT (-122.368 47.7048)
235000.0,2.0,POINT (-121.822 47.5245)
325000.0,2.0,POINT (-122.21 47.7726)
425000.0,4.0,POINT (-122.243 47.739)
307000.0,4.0,POINT (-122.343 47.3197)
635000.0,3.0,POINT (-122.293 47.5785)
223000.0,3.0,POINT (-122.206 47.3087)
425000.0,3.0,POINT (-122.146 47.3815)
190000.0,3.0,POINT (-122.039 47.3576)
275000.0,4.0,POINT (-122.383 47.3131)
450000.0,3.0,POINT (-122 47.5478)
1468000.0,4.0,POINT (-122.127 47.5469)
550000.0,4.0,POINT (-122.3 47.6713)
835000.0,4.0,POINT (-122.365 47.7168)
900000.0,6.0,POINT (-122.226 47.5722)
290000.0,2.0,POINT (-122.205 47.4585)
1035000.0,4.0,POINT (-122.186 47.6826)
780000.0,4.0,POINT (-122.192 47.5882)
572500.0,3.0,POINT (-122.124 47.6517)
389000.0,3.0,POINT (-122.285 47.3547)
350000.0,4.0,POINT (-122.329 47.5112)
476000.0,4.0,POINT (-122.074 47.3333)
1046250.0,2.0,POINT (-122.282 47.6316)
287000.0,3.0,POINT (-122.328 47.324)
707500.0,4.0,POINT (-122.398 47.6711)
464500.0,4.0,POINT (-122.321 47.7425)
720000.0,3.0,POINT (-122.402 47.5787)
319000.0,3.0,POINT (-122.054 47.3714)
330000.0,3.0,POINT (-122.337 47.7688)
120750.0,3.0,POINT (-122.372 47.2933)
195000.0,3.0,POINT (-122.372 47.2933)
650000.0,4.0,POINT (-122.374 47.6445)
530000.0,3.0,POINT (-122.172 47.5857)
825000.0,4.0,POINT (-122.391 47.6939)
436000.0,4.0,POINT (-122.216 47.72)
658000.0,2.0,POINT (-122.399 47.5476)
547500.0,3.0,POINT (-122.322 47.697)
762000.0,3.0,POINT (-122.329 47.6629)
340000.0,3.0,POINT (-122.315 47.7525)
880000.0,4.0,POINT (-122.41 47.648)
1220000.0,4.0,POINT (-122.356 47.6405)
1950000.0,4.0,POINT (-122.286 47.7364)
382500.0,3.0,POINT (-122.284 47.7489)
344500.0,3.0,POINT (-122.223 47.4872)
375000.0,4.0,POINT (-122.344 47.5346)
276000.0,1.0,POINT (-122.389 47.6778)
500000.0,5.0,POINT (-122.052 47.5336)
330000.0,4.0,POINT (-122.147 47.3531)
328000.0,3.0,POINT (-122.279 47.7518)
450000.0,3.0,POINT (-122.193 47.718)
840500.0,4.0,POINT (-122.245 47.5114)
679000.0,3.0,POINT (-122.201 47.5253)
270000.0,3.0,POINT (-122.341 47.4829)
757500.0,5.0,POINT (-122.089 47.5678)
524950.0,2.0,POINT (-121.996 47.5524)
424900.0,4.0,POINT (-121.922 47.3596)
551100.0,3.0,POINT (-122.147 47.572)
421000.0,3.0,POINT (-122.186 47.5309)
635000.0,4.0,POINT (-122.367 47.7256)
255000.0,3.0,POINT (-122.322 47.5272)
419950.0,4.0,POINT (-122.36 47.4544)
325000.0,6.0,POINT (-121.989 47.2069)
281000.0,4.0,POINT (-122.178 47.32)
655275.0,3.0,POINT (-122.162 47.5735)
861000.0,3.0,POINT (-122.289 47.6693)
850000.0,3.0,POINT (-122.115 47.5845)
246000.0,3.0,POINT (-122.372 47.2899)
380000.0,2.0,POINT (-122.288 47.7139)
813000.0,4.0,POINT (-122.11 47.6866)
990000.0,4.0,POINT (-122.192 47.5817)
650000.0,3.0,POINT (-122.365 47.6767)
273000.0,4.0,POINT (-122.36 47.3083)
398000.0,4.0,POINT (-121.969 47.73)
200000.0,2.0,POINT (-122.318 47.4822)
839000.0,3.0,POINT (-122.195 47.6095)
502000.0,3.0,POINT (-122.06 47.6269)
305000.0,3.0,POINT (-122.372 47.3082)
574950.0,5.0,POINT (-122.047 47.52)
311000.0,3.0,POINT (-122.314 47.7077)
1650000.0,3.0,POINT (-122.068 47.6163)
387000.0,3.0,POINT (-122.179 47.539)
375000.0,3.0,POINT (-122.359 47.4459)
175000.0,2.0,POINT (-121.992 47.2088)
248000.0,4.0,POINT (-122.053 47.3483)
336750.0,4.0,POINT (-122.337 47.5119)
685000.0,4.0,POINT (-122.088 47.7751)
645000.0,4.0,POINT (-121.99 47.5527)
279000.0,3.0,POINT (-122.027 47.3865)
479000.0,2.0,POINT (-122.285 47.5594)
466000.0,3.0,POINT (-122.322 47.7574)
361500.0,4.0,POINT (-122.027 47.3804)
404000.0,3.0,POINT (-122.19 47.5044)
319000.0,4.0,POINT (-122.126 47.4403)
320000.0,3.0,POINT (-122.145 47.4779)
1311000.0,4.0,POINT (-122.332 47.6685)
1000000.0,3.0,POINT (-122.156 47.5648)
660000.0,4.0,POINT (-122.128 47.5613)
546000.0,4.0,POINT (-122.313 47.6117)
300000.0,4.0,POINT (-122.31 47.5569)
500000.0,2.0,POINT (-122.109 47.6288)
381500.0,4.0,POINT (-122.126 47.3762)
990000.0,3.0,POINT (-122.233 47.5479)
278226.0,4.0,POINT (-121.999 47.3527)
340000.0,2.0,POINT (-122.35 47.7006)
305000.0,4.0,POINT (-122.384 47.3086)
760000.0,4.0,POINT (-122.36 47.4871)
195000.0,4.0,POINT (-122.331 47.4263)
564000.0,4.0,POINT (-122.299 47.6968)
539500.0,4.0,POINT (-122.231 47.701)
299980.0,4.0,POINT (-122.246 47.5002)
290000.0,4.0,POINT (-122.142 47.3536)
257000.0,2.0,POINT (-122.321 47.7482)
518500.0,4.0,POINT (-122.286 47.7085)
657000.0,4.0,POINT (-122.038 47.6198)
590000.0,3.0,POINT (-121.749 47.4817)
526000.0,4.0,POINT (-122.29 47.7136)
254500.0,2.0,POINT (-122.264 47.486)
575000.0,2.0,POINT (-122.288 47.6645)
464550.0,3.0,POINT (-122.165 47.7018)
409950.0,3.0,POINT (-122.13 47.6993)
100000.0,2.0,POINT (-122.252 47.2777)
365000.0,2.0,POINT (-122.295 47.5925)
208000.0,3.0,POINT (-122.219 47.2899)
497950.0,4.0,POINT (-122.281 47.565)
405000.0,5.0,POINT (-122.192 47.3255)
568000.0,3.0,POINT (-122.153 47.4597)
334000.0,2.0,POINT (-122.281 47.5437)
235000.0,3.0,POINT (-122.322 47.4942)
295000.0,2.0,POINT (-121.78 47.497)
610000.0,4.0,POINT (-122.231 47.746)
453500.0,4.0,POINT (-122.389 47.5132)
1220000.0,4.0,POINT (-122.348 47.6424)
175000.0,2.0,POINT (-122.223 47.4908)
335000.0,2.0,POINT (-122.223 47.4908)
275000.0,3.0,POINT (-122.346 47.4594)
400000.0,2.0,POINT (-122.366 47.6769)
915000.0,3.0,POINT (-122.408 47.5701)
619850.0,4.0,POINT (-122.176 47.5602)
225900.0,3.0,POINT (-122.33 47.329)
525000.0,2.0,POINT (-122.403 47.649)
215000.0,4.0,POINT (-122.2 47.4208)
802000.0,3.0,POINT (-122.144 47.6616)
330000.0,4.0,POINT (-122.149 47.384)
549800.0,3.0,POINT (-122.17 47.5872)
195500.0,4.0,POINT (-122.219 47.3231)
338000.0,3.0,POINT (-122.199 47.4367)
3200000.0,4.0,POINT (-122.086 47.5928)
480000.0,4.0,POINT (-122.218 47.7193)
383000.0,4.0,POINT (-122.29 47.7717)
257000.0,3.0,POINT (-122.168 47.4189)
335000.0,4.0,POINT (-122.188 47.3341)
422000.0,4.0,POINT (-122.267 47.4513)
560000.0,3.0,POINT (-122.175 47.6616)
680000.0,4.0,POINT (-122.098 47.4238)
320000.0,2.0,POINT (-122.297 47.745)
665000.0,3.0,POINT (-122.087 47.655)
751000.0,3.0,POINT (-121.978 47.6006)
320000.0,6.0,POINT (-122.282 47.4429)
290000.0,4.0,POINT (-122.28 47.7606)
250000.0,4.0,POINT (-122.318 47.3702)
423000.0,3.0,POINT (-122.173 47.5374)
601002.0,4.0,POINT (-122.138 47.6614)
352900.0,2.0,POINT (-122.295 47.5915)
509950.0,3.0,POINT (-121.895 47.6087)
360000.0,2.0,POINT (-122.343 47.7053)
1075000.0,4.0,POINT (-122.215 47.5387)
349950.0,3.0,POINT (-122.029 47.3659)
395000.0,4.0,POINT (-122.151 47.4398)
273500.0,3.0,POINT (-122.281 47.387)
700000.0,4.0,POINT (-122.399 47.6435)
699000.0,3.0,POINT (-122.172 47.6679)
537000.0,4.0,POINT (-122.148 47.7552)
405000.0,3.0,POINT (-121.905 47.5667)
269500.0,2.0,POINT (-122.347 47.6969)
260000.0,4.0,POINT (-122.319 47.42)
266750.0,3.0,POINT (-122.315 47.3862)
1800000.0,5.0,POINT (-122.276 47.7519)
779000.0,2.0,POINT (-122.275 47.6792)
500000.0,3.0,POINT (-121.915 47.6832)
365000.0,4.0,POINT (-122.321 47.498)
724000.0,2.0,POINT (-122.386 47.7006)
890000.0,4.0,POINT (-122.083 47.7128)
431000.0,4.0,POINT (-122.298 47.5985)
242000.0,2.0,POINT (-122.267 47.4122)
415000.0,4.0,POINT (-122.328 47.4292)
727160.0,7.0,POINT (-122.376 47.6781)
1110000.0,4.0,POINT (-122.147 47.5572)
265000.0,2.0,POINT (-122.32 47.3794)
519000.0,3.0,POINT (-122.366 47.6805)
262000.0,4.0,POINT (-122.318 47.406)
1190000.0,4.0,POINT (-122.233 47.5472)
295000.0,3.0,POINT (-122.037 47.35)
615000.0,3.0,POINT (-122.138 47.7701)
1100000.0,4.0,POINT (-122.406 47.5718)
575000.0,4.0,POINT (-122 47.5662)
388000.0,3.0,POINT (-122.35 47.6965)
750500.0,4.0,POINT (-122.2 47.6923)
527500.0,3.0,POINT (-122.066 47.5406)
503000.0,3.0,POINT (-122.055 47.4088)
1047000.0,4.0,POINT (-122.299 47.628)
325000.0,2.0,POINT (-122.367 47.5359)
402000.0,3.0,POINT (-122.32 47.7192)
370000.0,3.0,POINT (-122.35 47.7024)
329950.0,3.0,POINT (-122.343 47.4596)
135000.0,2.0,POINT (-122.317 47.5)
482500.0,4.0,POINT (-122.308 47.7168)
259000.0,4.0,POINT (-122.292 47.433)
210000.0,3.0,POINT (-122.379 47.306)
459000.0,4.0,POINT (-122.109 47.4362)
375000.0,3.0,POINT (-122.121 47.3913)
295000.0,3.0,POINT (-122.364 47.5102)
910000.0,3.0,POINT (-122.327 47.6731)
470000.0,4.0,POINT (-121.902 47.5651)
565000.0,4.0,POINT (-122.386 47.5092)
339950.0,4.0,POINT (-122.326 47.4666)
547000.0,5.0,POINT (-122.111 47.7726)
125000.0,2.0,POINT (-122.358 47.5033)
2300000.0,4.0,POINT (-122.366 47.6312)
348000.0,3.0,POINT (-122.331 47.4091)
175000.0,3.0,POINT (-122.219 47.3762)
439950.0,3.0,POINT (-122.397 47.5631)
230000.0,3.0,POINT (-122.482 47.447)
207000.0,3.0,POINT (-122.33 47.5245)
320000.0,5.0,POINT (-122.131 47.3392)
1089000.0,5.0,POINT (-122.102 47.7341)
510000.0,4.0,POINT (-122.199 47.7016)
730000.0,4.0,POINT (-122.396 47.6437)
750000.0,3.0,POINT (-122.373 47.7147)
237000.0,3.0,POINT (-122.306 47.3798)
560000.0,3.0,POINT (-121.986 47.3895)
745000.0,3.0,POINT (-122.108 47.6392)
1825000.0,3.0,POINT (-122.21 47.6055)
180000.0,3.0,POINT (-122.316 47.3822)
309950.0,3.0,POINT (-122.316 47.3822)
715000.0,4.0,POINT (-122.288 47.5569)
620000.0,4.0,POINT (-122.337 47.6649)
330000.0,3.0,POINT (-122.305 47.383)
525000.0,4.0,POINT (-122.309 47.7111)
611000.0,6.0,POINT (-122.052 47.5209)
294000.0,4.0,POINT (-122.221 47.2647)
463000.0,3.0,POINT (-122.183 47.7351)
320900.0,3.0,POINT (-122.17 47.4087)
369950.0,4.0,POINT (-122.15 47.5002)
565000.0,4.0,POINT (-122.19 47.3535)
589500.0,4.0,POINT (-122.315 47.5655)
400000.0,4.0,POINT (-122.311 47.7681)
458000.0,3.0,POINT (-122.149 47.6647)
436000.0,4.0,POINT (-121.957 47.7243)
310000.0,3.0,POINT (-122.257 47.5181)
398000.0,5.0,POINT (-122.185 47.3801)
625000.0,4.0,POINT (-122.169 47.697)
1005000.0,5.0,POINT (-122.122 47.5465)
435000.0,2.0,POINT (-122.375 47.5378)
250000.0,3.0,POINT (-122.298 47.3478)
430000.0,3.0,POINT (-122.349 47.7725)
790000.0,4.0,POINT (-122.388 47.5371)
1681000.0,5.0,POINT (-122.247 47.5858)
250000.0,4.0,POINT (-122.356 47.539)
1120000.0,5.0,POINT (-122.393 47.5144)
383900.0,3.0,POINT (-122.337 47.7471)
330000.0,4.0,POINT (-122.139 47.35)
624000.0,3.0,POINT (-122.14 47.7531)
383000.0,5.0,POINT (-122.39 47.5672)
